id, location_val
113679214238880002_24,796052.3413465648 7084269.339954848
113679214238880002_25,795924.6887293854 7084177.843446309
114069285240544003_1,800979.696550721 7091656.702177861
114069285240544003_2,800900.445630348 7091137.147304233
114069285240544003_3,801428.5126509656 7091376.761841605
114069285240544003_4,801461.2969790509 7091511.711308524
114069285240544003_5,801161.9683546808 7091664.807503503
114069285240544003_6,800467.0034599154 7090605.059849183
114069285240544003_7,800255.6730714666 7090345.260020922
114069285240544003_8,800196.6351094765 7089818.062900575
114069285240544003_9,800208.5371335221 7089419.358998527
114069285240544003_10,799962.4760727802 7089334.995193987
114069285240544003_11,799753.4573229951 7089091.650946623
114069285240544003_12,799440.004708866 7088613.88042196
114069285240544003_13,799225.143399871 7088216.710860826
114069285240544003_14,799429.293625151 7087768.264611806
114069285240544003_15,799468.2598034173 7087545.425899559
114069285240544003_16,799342.1509340508 7087358.884412362
114069285240544003_17,799159.3112177484 7087037.996646231
114069285240544003_18,799010.4501710498 7087070.466448374
114069285240544003_19,798774.353514706 7086986.225617928
114069285240544003_20,798739.8231291746 7086781.257237097
114069285240544003_21,798352.6012749033 7086225.334162013
114069285240544003_22,798230.1336043861 7085888.49265207
114069285240544003_23,798166.4618603745 7085685.916167648
114069285240544003_24,798072.4881455079 7085384.58943163
114069285240544003_25,797681.1941412464 7085526.211334336
114069285240544003_26,797414.9456027158 7084986.424359602
114069285240544003_27,797223.9669859667 7085226.011394733
114069285240544003_28,797292.6098048113 7085643.158381359
114069285240544003_29,797414.4614939715 7085998.584402592
114069285240544003_30,797422.2727794313 7086217.567149082
114069285240544003_31,797341.1087403009 7086517.828881531
114069285240544003_32,796989.318699778 7086414.140915476
114069285240544003_33,796764.6663741332 7086191.832706411
114069285240544003_34,796595.7400126935 7085704.832316609
114069285240544003_35,796518.404683776 7085480.968712816
114069285240544003_36,796443.506123244 7085234.183490155
114069285240544003_37,796361.5662018469 7084990.176992999
114069285240544003_38,796259.7694639857 7084620.634147142
114069285240544003_39,796052.3413465648 7084269.339954848
114069285240544003_40,795924.6887293854 7084177.843446309
113815460239311002_1,797252.1544585506 7087672.506720646
113815460239311002_2,797332.8370888452 7087644.818193969
113815460239311002_3,797607.6480602019 7087922.217608674
113815460239311002_4,798002.4219186336 7087753.6696255095
113815460239311002_5,798279.9547555412 7087874.732530478
113815460239311002_6,798518.8643726752 7087909.8371817395
113815460239311002_7,798875.5076732138 7088031.327368888
113815460239311002_8,799225.143399871 7088216.710860826
113815460239311002_9,799429.293625151 7087768.264611806
113815460239311002_10,799627.8952823282 7087410.9262141
113815460239311002_11,800066.4366889648 7086971.499730745
113815462239311002_1,797252.1544585506 7087672.506720646
113815462239311002_2,797332.8370888452 7087644.818193969
113815462239311002_3,797607.6480602019 7087922.217608674
113815462239311002_4,798002.4219186336 7087753.6696255095
113815462239311002_5,798279.9547555412 7087874.732530478
113815462239311002_6,798518.8643726752 7087909.8371817395
113815462239311002_7,798875.5076732138 7088031.327368888
113815462239311002_8,799225.143399871 7088216.710860826
113815462239311002_9,799429.293625151 7087768.264611806
113815462239311002_10,799627.8952823282 7087410.9262141
113815462239311002_11,800066.4366889648 7086971.499730745
113815463239311002_1,797252.1544585506 7087672.506720646
113815463239311002_2,797332.8370888452 7087644.818193969
113815463239311002_3,797607.6480602019 7087922.217608674
113815463239311002_4,798002.4219186336 7087753.6696255095
113815463239311002_5,798279.9547555412 7087874.732530478
113815463239311002_6,798518.8643726752 7087909.8371817395
113815463239311002_7,798875.5076732138 7088031.327368888
113815463239311002_8,799225.143399871 7088216.710860826
113815463239311002_9,799439.0941352561 7087839.569520268
113815471239311002_1,799429.293625151 7087768.264611806
113815471239311002_2,799627.8952823282 7087410.9262141
113815471239311002_3,800066.4366889648 7086971.499730745
113815505239311002_1,797252.1544585506 7087672.506720646
113815505239311002_2,797332.8370888452 7087644.818193969
113815505239311002_3,797607.6480602019 7087922.217608674
113815505239311002_4,798002.4219186336 7087753.6696255095
113815505239311002_5,798279.9547555412 7087874.732530478
113815505239311002_6,798518.8643726752 7087909.8371817395
113815505239311002_7,798875.5076732138 7088031.327368888
113815505239311002_8,799225.143399871 7088216.710860826
113815505239311002_9,799429.293625151 7087768.264611806
113815505239311002_10,799627.8952823282 7087410.9262141
113815505239311002_11,800066.4366889648 7086971.499730745
113815466239311002_1,800066.4366889648 7086971.499730745
113815466239311002_2,799675.9351384056 7087375.329295825
113815466239311002_3,799417.7205243439 7087800.166731045
113815466239311002_4,799219.2118141239 7088260.643482638
113815466239311002_5,798854.4424992761 7088033.963512474
113815466239311002_6,798444.3896871846 7087905.39818909
113815466239311002_7,798256.7559806405 7087882.350258787
113815466239311002_8,798022.04332768 7087776.981620065
113815466239311002_9,797587.6580321845 7087915.846822881
113815466239311002_10,797252.1544585506 7087672.506720646
113815482239311002_1,800066.4366889648 7086971.499730745
113815482239311002_2,799675.9351384056 7087375.329295825
113815482239311002_3,799417.7205243439 7087800.166731045
113815517239311002_1,799219.2118141239 7088260.643482638
113815517239311002_2,798854.4424992761 7088033.963512474
113815517239311002_3,798444.3896871846 7087905.39818909
113815517239311002_4,798256.7559806405 7087882.350258787
113815517239311002_5,798022.04332768 7087776.981620065
113815517239311002_6,797587.6580321845 7087915.846822881
113815517239311002_7,797252.1544585506 7087672.506720646
113815530239311002_1,800066.4366889648 7086971.499730745
113815530239311002_2,799675.9351384056 7087375.329295825
113815530239311002_3,799417.7205243439 7087800.166731045
113815530239311002_4,799219.2118141239 7088260.643482638
113815530239311002_5,798854.4424992761 7088033.963512474
113815530239311002_6,798444.3896871846 7087905.39818909
113815530239311002_7,798256.7559806405 7087882.350258787
113815530239311002_8,798022.04332768 7087776.981620065
113815530239311002_9,797587.6580321845 7087915.846822881
113815530239311002_10,797252.1544585506 7087672.506720646
113815560239311002_1,800066.4366889648 7086971.499730745
113815560239311002_2,799675.9351384056 7087375.329295825
113815560239311002_3,799417.7205243439 7087800.166731045
113815560239311002_4,799219.2118141239 7088260.643482638
113815560239311002_5,798854.4424992761 7088033.963512474
113815560239311002_6,798444.3896871846 7087905.39818909
113815560239311002_7,798256.7559806405 7087882.350258787
113815560239311002_8,798022.04332768 7087776.981620065
113815560239311002_9,797587.6580321845 7087915.846822881
113815560239311002_10,797252.1544585506 7087672.506720646
113835259239379008_1,793613.9466845954 7089708.80529548
113835259239379008_2,794145.1619246454 7089800.045033934
113835259239379008_3,794316.0613820519 7088955.839907263
113835259239379008_4,794676.1957462666 7088520.457757316
113835259239379008_5,795059.0347157354 7087803.647493697
113835259239379008_6,794727.1279142544 7087180.576640924
113835259239379008_7,794301.508398889 7086600.3156731
113835259239379008_8,793854.1937539487 7085995.870058758
113835259239379008_9,793496.8133046553 7085290.857278046
113835259239379008_10,793352.8799882529 7084898.253878264
113835259239379008_11,793243.2523753378 7084402.7757554855
113835259239379008_12,793483.5930554101 7083967.567078016
113835259239379008_13,793966.0386243861 7083497.207246116
113835259239379008_14,794468.5897359113 7083011.624611771
113835259239379008_15,794829.3144190916 7082734.035592061
113835259239379008_16,795232.7918859193 7082695.878113699
113835259239379008_17,795610.5480958757 7082910.479058146
113835259239379008_18,796104.2167448963 7083254.415375863
113835259239379008_19,796437.5194294845 7083574.104301831
113835259239379008_20,796595.7615379018 7084087.877595171
113835259239379008_21,796608.3202146251 7084572.48687001
113835259239379008_22,796325.6876175046 7085032.7005823385
113835259239379008_23,795832.236091312 7085186.732650657
113835259239379008_24,795326.5948801202 7085374.379258381
113835259239379008_25,794494.427276861 7085716.279099815
113835259239379008_26,793872.7811760452 7085998.190024798
113835346239379008_1,793613.9466845954 7089708.80529548
113835346239379008_2,794145.1619246454 7089800.045033934
113835346239379008_3,794316.0613820519 7088955.839907263
113835346239379008_4,794676.1957462666 7088520.457757316
113835346239379008_5,795059.0347157354 7087803.647493697
113835346239379008_6,794727.1279142544 7087180.576640924
113835346239379008_7,794301.508398889 7086600.3156731
113835346239379008_8,793854.1937539487 7085995.870058758
113835346239379008_9,793496.8133046553 7085290.857278046
113835346239379008_10,793352.8799882529 7084898.253878264
113835346239379008_11,793243.2523753378 7084402.7757554855
113835346239379008_12,793483.5930554101 7083967.567078016
113835346239379008_13,793966.0386243861 7083497.207246116
113835346239379008_14,794468.5897359113 7083011.624611771
113835346239379008_15,794829.3144190916 7082734.035592061
113835346239379008_16,795232.7918859193 7082695.878113699
113835346239379008_17,795610.5480958757 7082910.479058146
113835346239379008_18,796104.2167448963 7083254.415375863
113835346239379008_19,796437.5194294845 7083574.104301831
113835346239379008_20,796595.7615379018 7084087.877595171
113835346239379008_21,796608.3202146251 7084572.48687001
113835346239379008_22,796325.6876175046 7085032.7005823385
113835346239379008_23,795832.236091312 7085186.732650657
113835346239379008_24,795326.5948801202 7085374.379258381
113835346239379008_25,794494.427276861 7085716.279099815
113835346239379008_26,793872.7811760452 7085998.190024798
113835356239379008_1,793613.9466845954 7089708.80529548
113835356239379008_2,794145.1619246454 7089800.045033934
113835356239379008_3,794316.0613820519 7088955.839907263
113835356239379008_4,794676.1957462666 7088520.457757316
113835356239379008_5,795059.0347157354 7087803.647493697
113835356239379008_6,794727.1279142544 7087180.576640924
113835356239379008_7,794301.508398889 7086600.3156731
113835356239379008_8,793854.1937539487 7085995.870058758
113835356239379008_9,793496.8133046553 7085290.857278046
113835356239379008_10,793352.8799882529 7084898.253878264
113835356239379008_11,793243.2523753378 7084402.7757554855
113835356239379008_12,793483.5930554101 7083967.567078016
113835356239379008_13,793966.0386243861 7083497.207246116
113835356239379008_14,794468.5897359113 7083011.624611771
113835356239379008_15,794829.3144190916 7082734.035592061
113835356239379008_16,795232.7918859193 7082695.878113699
113835356239379008_17,795610.5480958757 7082910.479058146
113835356239379008_18,796104.2167448963 7083254.415375863
113835356239379008_19,796437.5194294845 7083574.104301831
113835356239379008_20,796595.7615379018 7084087.877595171
113835356239379008_21,796608.3202146251 7084572.48687001
113835356239379008_22,796325.6876175046 7085032.7005823385
113835356239379008_23,795832.236091312 7085186.732650657
113835356239379008_24,795326.5948801202 7085374.379258381
113835356239379008_25,794494.427276861 7085716.279099815
113835356239379008_26,793872.7811760452 7085998.190024798
113835653239379008_1,793617.6379317935 7089698.944774086
113835653239379008_2,794145.1619246454 7089800.045033934
113835653239379008_3,794316.0613820519 7088955.839907263
113835653239379008_4,794676.1957462666 7088520.457757316
113835653239379008_5,795059.0347157354 7087803.647493697
113835653239379008_6,794727.1279142544 7087180.576640924
113835653239379008_7,794301.508398889 7086600.3156731
113835653239379008_8,793854.1937539487 7085995.870058758
113835653239379008_9,793496.8133046553 7085290.857278046
113835653239379008_10,793352.8799882529 7084898.253878264
113835653239379008_11,793243.2523753378 7084402.7757554855
113835653239379008_12,793483.5930554101 7083967.567078016
113835653239379008_13,793966.0386243861 7083497.207246116
113835653239379008_14,794468.5897359113 7083011.624611771
113835653239379008_15,794829.3144190916 7082734.035592061
113835653239379008_16,795232.7918859193 7082695.878113699
113835653239379008_17,795610.5480958757 7082910.479058146
113835653239379008_18,796104.2167448963 7083254.415375863
113835653239379008_19,796437.5194294845 7083574.104301831
